zone,day,hour,block_id,assignment,minutes_into_block,wait_time_min
Phoenix,1,3,27,Control,50,5.7
Phoenix,1,3,27,Control,55,5.44
Phoenix,1,4,28,Treatment,0,5.43
Phoenix,1,4,28,Treatment,5,5.57
Phoenix,1,4,28,Treatment,10,5.01
Phoenix,1,4,28,Treatment,15,5.25
Phoenix,1,4,28,Treatment,20,4.64
Phoenix,1,4,28,Treatment,25,4.84
Phoenix,1,4,28,Treatment,30,4.68
Phoenix,1,4,28,Treatment,35,5.3
Phoenix,1,4,28,Treatment,40,4.83
Phoenix,1,4,28,Treatment,45,5.32
Phoenix,1,4,28,Treatment,50,4.68
Phoenix,1,4,28,Treatment,55,5.17
Phoenix,1,5,29,Treatment,0,4.99
Phoenix,1,5,29,Treatment,5,4.48
Phoenix,1,5,29,Treatment,10,4.87
Phoenix,1,5,29,Treatment,15,4.52
Phoenix,1,5,29,Treatment,20,4.85
Phoenix,1,5,29,Treatment,25,4.41
Phoenix,1,5,29,Treatment,30,4.76
Phoenix,1,5,29,Treatment,35,5.06
Phoenix,1,5,29,Treatment,40,4.92
Phoenix,1,5,29,Treatment,45,4.48
Phoenix,1,5,29,Treatment,50,4.31
Phoenix,1,5,29,Treatment,55,4.91
Phoenix,1,6,30,Treatment,0,4.54
Phoenix,1,6,30,Treatment,5,5.31
Phoenix,1,6,30,Treatment,10,4.78
Phoenix,1,6,30,Treatment,15,4.3
Phoenix,1,6,30,Treatment,20,4.39
Phoenix,1,6,30,Treatment,25,4.98
Phoenix,1,6,30,Treatment,30,4.82
Phoenix,1,6,30,Treatment,35,5.16
Phoenix,1,6,30,Treatment,40,4.49
Phoenix,1,6,30,Treatment,45,4.81
Phoenix,1,6,30,Treatment,50,4.79
Phoenix,1,6,30,Treatment,55,4.75
Phoenix,1,7,31,Treatment,0,4.69
Phoenix,1,7,31,Treatment,5,4.83
Phoenix,1,7,31,Treatment,10,4.86
Phoenix,1,7,31,Treatment,15,4.85
Phoenix,1,7,31,Treatment,20,5.09
Phoenix,1,7,31,Treatment,25,4.48
Phoenix,1,7,31,Treatment,30,4.33
Phoenix,1,7,31,Treatment,35,5.04
Phoenix,1,7,31,Treatment,40,4.55
Phoenix,1,7,31,Treatment,45,4.69
Phoenix,1,7,31,Treatment,50,4.63
Phoenix,1,7,31,Treatment,55,4.63
Phoenix,1,8,32,Treatment,0,4.64
Phoenix,1,8,32,Treatment,5,4.95
Phoenix,1,8,32,Treatment,10,4.78
Phoenix,1,8,32,Treatment,15,4.91
Phoenix,1,8,32,Treatment,20,4.66
Phoenix,1,8,32,Treatment,25,5.01
Phoenix,1,8,32,Treatment,30,4.66
Phoenix,1,8,32,Treatment,35,4.26
Phoenix,1,8,32,Treatment,40,4.86
Phoenix,1,8,32,Treatment,45,4.98
Phoenix,1,8,32,Treatment,50,4.65
Phoenix,1,8,32,Treatment,55,5.08
Phoenix,1,9,33,Control,0,4.95
Phoenix,1,9,33,Control,5,5.46
Phoenix,1,9,33,Control,10,5.27
Phoenix,1,9,33,Control,15,5.44
Phoenix,1,9,33,Control,20,5.47
Phoenix,1,9,33,Control,25,5.91
Phoenix,1,9,33,Control,30,5.6
Phoenix,1,9,33,Control,35,6.04
Phoenix,1,9,33,Control,40,5.57
Phoenix,1,9,33,Control,45,5.34
Phoenix,1,9,33,Control,50,5.35
Phoenix,1,9,33,Control,55,5.52
Phoenix,1,10,34,Control,0,5.38
Phoenix,1,10,34,Control,5,5.39
Phoenix,1,10,34,Control,10,5.56
Phoenix,1,10,34,Control,15,5.99
Phoenix,1,10,34,Control,20,5.51
Phoenix,1,10,34,Control,25,5.02
Phoenix,1,10,34,Control,30,5.27
Phoenix,1,10,34,Control,35,5.57
Phoenix,1,10,34,Control,40,5.52
Phoenix,1,10,34,Control,45,5.91
Phoenix,1,10,34,Control,50,5.74
Phoenix,1,10,34,Control,55,5.73
Phoenix,1,11,35,Treatment,0,5.77
Phoenix,1,11,35,Treatment,5,5.04
Phoenix,1,11,35,Treatment,10,5.27
Phoenix,1,11,35,Treatment,15,4.71
Phoenix,1,11,35,Treatment,20,4.42
Phoenix,1,11,35,Treatment,25,4.93
Phoenix,1,11,35,Treatment,30,5.13
Phoenix,1,11,35,Treatment,35,4.68
Phoenix,1,11,35,Treatment,40,5.18
Phoenix,1,11,35,Treatment,45,4.37
Phoenix,1,11,35,Treatment,50,4.49
Phoenix,1,11,35,Treatment,55,4.75
Phoenix,1,12,36,Treatment,0,4.62
Phoenix,1,12,36,Treatment,5,4.82
Phoenix,1,12,36,Treatment,10,4.65
Phoenix,1,12,36,Treatment,15,4.7
Phoenix,1,12,36,Treatment,20,4.85
Phoenix,1,12,36,Treatment,25,4.62
Phoenix,1,12,36,Treatment,30,4.76
Phoenix,1,12,36,Treatment,35,4.62
Phoenix,1,12,36,Treatment,40,4.48
Phoenix,1,12,36,Treatment,45,4.98
Phoenix,1,12,36,Treatment,50,5.21
Phoenix,1,12,36,Treatment,55,5.05
Phoenix,1,13,37,Control,0,4.62
Phoenix,1,13,37,Control,5,4.95
Phoenix,1,13,37,Control,10,5.53
Phoenix,1,13,37,Control,15,4.93
Phoenix,1,13,37,Control,20,5.41
Phoenix,1,13,37,Control,25,5.68
Phoenix,1,13,37,Control,30,5.22
Phoenix,1,13,37,Control,35,5.61
Phoenix,1,13,37,Control,40,5.59
Phoenix,1,13,37,Control,45,5.14
Phoenix,1,13,37,Control,50,5.52
Phoenix,1,13,37,Control,55,5.35
Phoenix,1,14,38,Treatment,0,5.67
Phoenix,1,14,38,Treatment,5,5.36
Phoenix,1,14,38,Treatment,10,5.04
Phoenix,1,14,38,Treatment,15,4.86
Phoenix,1,14,38,Treatment,20,4.49
Phoenix,1,14,38,Treatment,25,4.78
Phoenix,1,14,38,Treatment,30,4.59
Phoenix,1,14,38,Treatment,35,5.04
Phoenix,1,14,38,Treatment,40,4.96
Phoenix,1,14,38,Treatment,45,4.96
Phoenix,1,14,38,Treatment,50,5.21
Phoenix,1,14,38,Treatment,55,4.7
Phoenix,1,15,39,Control,0,4.7
Phoenix,1,15,39,Control,5,4.62
Phoenix,1,15,39,Control,10,4.88
Phoenix,1,15,39,Control,15,5.66
Phoenix,1,15,39,Control,20,5.15
Phoenix,1,15,39,Control,25,5.23
Phoenix,1,15,39,Control,30,5.47
Phoenix,1,15,39,Control,35,5.4
Phoenix,1,15,39,Control,40,5.72
Phoenix,1,15,39,Control,45,5.52
Phoenix,1,15,39,Control,50,5.3
Phoenix,1,15,39,Control,55,5.74
Phoenix,1,16,40,Control,0,5.15
Phoenix,1,16,40,Control,5,5.56
Phoenix,1,16,40,Control,10,5.32
Phoenix,1,16,40,Control,15,5.31
Phoenix,1,16,40,Control,20,5.97
Phoenix,1,16,40,Control,25,5.53
Phoenix,1,16,40,Control,30,5.45
Phoenix,1,16,40,Control,35,5.52
Phoenix,1,16,40,Control,40,5.72
Phoenix,1,16,40,Control,45,5.32
Phoenix,1,16,40,Control,50,5.37
Phoenix,1,16,40,Control,55,5.66
Phoenix,1,17,41,Treatment,0,5.75
Phoenix,1,17,41,Treatment,5,4.86
Phoenix,1,17,41,Treatment,10,4.96
Phoenix,1,17,41,Treatment,15,4.39
Phoenix,1,17,41,Treatment,20,4.52
Phoenix,1,17,41,Treatment,25,5.11
Phoenix,1,17,41,Treatment,30,5.05
Phoenix,1,17,41,Treatment,35,5.07
Phoenix,1,17,41,Treatment,40,4.42
Phoenix,1,17,41,Treatment,45,4.52
Phoenix,1,17,41,Treatment,50,4.87
Phoenix,1,17,41,Treatment,55,4.96
Phoenix,1,18,42,Treatment,0,4.64
Phoenix,1,18,42,Treatment,5,4.5
Phoenix,1,18,42,Treatment,10,5.2
Phoenix,1,18,42,Treatment,15,4.67
Phoenix,1,18,42,Treatment,20,4.79
Phoenix,1,18,42,Treatment,25,4.81
Phoenix,1,18,42,Treatment,30,5.06
Phoenix,1,18,42,Treatment,35,4.55
Phoenix,1,18,42,Treatment,40,5.08
Phoenix,1,18,42,Treatment,45,4.47
Phoenix,1,18,42,Treatment,50,5.08
Phoenix,1,18,42,Treatment,55,4.36
Phoenix,1,19,43,Treatment,0,5.19
Phoenix,1,19,43,Treatment,5,4.96
Phoenix,1,19,43,Treatment,10,4.89
Phoenix,1,19,43,Treatment,15,4.52
Phoenix,1,19,43,Treatment,20,4.6
Phoenix,1,19,43,Treatment,25,5.12
Phoenix,1,19,43,Treatment,30,4.9
Phoenix,1,19,43,Treatment,35,5.01
Phoenix,1,19,43,Treatment,40,4.8
Phoenix,1,19,43,Treatment,45,4.71
Phoenix,1,19,43,Treatment,50,4.98
Phoenix,1,19,43,Treatment,55,4.85
Phoenix,1,20,44,Control,0,4.43
Phoenix,1,20,44,Control,5,5.26
Phoenix,1,20,44,Control,10,5.37
Phoenix,1,20,44,Control,15,5.35
Phoenix,1,20,44,Control,20,5.79
Phoenix,1,20,44,Control,25,5.56
Phoenix,1,20,44,Control,30,5.57
Phoenix,1,20,44,Control,35,5.72
Phoenix,1,20,44,Control,40,5.67
Phoenix,1,20,44,Control,45,5.57
Phoenix,1,20,44,Control,50,5.45
Phoenix,1,20,44,Control,55,6.0
Phoenix,1,21,45,Treatment,0,5.69
Phoenix,1,21,45,Treatment,5,5.24
Phoenix,1,21,45,Treatment,10,5.14
Phoenix,1,21,45,Treatment,15,5.09
Phoenix,1,21,45,Treatment,20,4.71
Phoenix,1,21,45,Treatment,25,4.94
Phoenix,1,21,45,Treatment,30,4.85
Phoenix,1,21,45,Treatment,35,4.62
Phoenix,1,21,45,Treatment,40,5.1
Phoenix,1,21,45,Treatment,45,4.96
Phoenix,1,21,45,Treatment,50,4.68
Phoenix,1,21,45,Treatment,55,5.06
Phoenix,1,22,46,Treatment,0,4.78
Phoenix,1,22,46,Treatment,5,4.68
Phoenix,1,22,46,Treatment,10,4.97
Phoenix,1,22,46,Treatment,15,4.67
Phoenix,1,22,46,Treatment,20,4.97
Phoenix,1,22,46,Treatment,25,4.93
Phoenix,1,22,46,Treatment,30,4.69
Phoenix,1,22,46,Treatment,35,5.24
Phoenix,1,22,46,Treatment,40,4.6
Phoenix,1,22,46,Treatment,45,4.43
Phoenix,1,22,46,Treatment,50,5.0
Phoenix,1,22,46,Treatment,55,4.25
Phoenix,1,23,47,Control,0,4.81
Phoenix,1,23,47,Control,5,4.67
Phoenix,1,23,47,Control,10,5.02
Phoenix,1,23,47,Control,15,5.09
Phoenix,1,23,47,Control,20,5.6
Phoenix,1,23,47,Control,25,5.17
Phoenix,1,23,47,Control,30,5.63
Phoenix,1,23,47,Control,35,5.42
Phoenix,1,23,47,Control,40,5.38
Phoenix,1,23,47,Control,45,5.63
Phoenix,1,23,47,Control,50,5.66
Phoenix,1,23,47,Control,55,5.79
Phoenix,2,0,48,Control,0,5.49
Phoenix,2,0,48,Control,5,5.34
Phoenix,2,0,48,Control,10,5.54
Phoenix,2,0,48,Control,15,5.31
Phoenix,2,0,48,Control,20,5.39
Phoenix,2,0,48,Control,25,5.4
Phoenix,2,0,48,Control,30,5.57
Phoenix,2,0,48,Control,35,5.5
Phoenix,2,0,48,Control,40,5.63
Phoenix,2,0,48,Control,45,5.47
Phoenix,2,0,48,Control,50,5.36
Phoenix,2,0,48,Control,55,5.55
Phoenix,2,1,49,Treatment,0,5.64
Phoenix,2,1,49,Treatment,5,5.19
Phoenix,2,1,49,Treatment,10,5.07
Phoenix,2,1,49,Treatment,15,4.84
Phoenix,2,1,49,Treatment,20,5.19
Phoenix,2,1,49,Treatment,25,4.88
Phoenix,2,1,49,Treatment,30,4.8
Phoenix,2,1,49,Treatment,35,4.61
Phoenix,2,1,49,Treatment,40,4.99
Phoenix,2,1,49,Treatment,45,4.72
Phoenix,2,1,49,Treatment,50,4.4
Phoenix,2,1,49,Treatment,55,4.74
Phoenix,2,2,50,Treatment,0,4.58
Phoenix,2,2,50,Treatment,5,4.76
Phoenix,2,2,50,Treatment,10,4.77
Phoenix,2,2,50,Treatment,15,4.77
Phoenix,2,2,50,Treatment,20,5.09
Phoenix,2,2,50,Treatment,25,4.46
Phoenix,2,2,50,Treatment,30,5.29
Phoenix,2,2,50,Treatment,35,4.78
Phoenix,2,2,50,Treatment,40,4.93
Phoenix,2,2,50,Treatment,45,4.82
Phoenix,2,2,50,Treatment,50,4.35
Phoenix,2,2,50,Treatment,55,4.52
Phoenix,2,3,51,Control,0,5.03
Phoenix,2,3,51,Control,5,4.68
Phoenix,2,3,51,Control,10,5.05
Phoenix,2,3,51,Control,15,5.54
Phoenix,2,3,51,Control,20,5.62
Phoenix,2,3,51,Control,25,5.61
Phoenix,2,3,51,Control,30,5.25
Phoenix,2,3,51,Control,35,5.1
Phoenix,2,3,51,Control,40,5.63
Phoenix,2,3,51,Control,45,5.86
Phoenix,2,3,51,Control,50,5.41
Phoenix,2,3,51,Control,55,5.21
Phoenix,2,4,52,Control,0,5.6
Phoenix,2,4,52,Control,5,5.44
Phoenix,2,4,52,Control,10,5.85
Phoenix,2,4,52,Control,15,5.73
Phoenix,2,4,52,Control,20,5.55
Phoenix,2,4,52,Control,25,5.01
Phoenix,2,4,52,Control,30,5.33
Phoenix,2,4,52,Control,35,5.36
Phoenix,2,4,52,Control,40,5.31
Phoenix,2,4,52,Control,45,5.55
Phoenix,2,4,52,Control,50,5.55
Phoenix,2,4,52,Control,55,5.08
Phoenix,2,5,53,Control,0,5.5
Phoenix,2,5,53,Control,5,5.59
Phoenix,2,5,53,Control,10,5.69
Phoenix,2,5,53,Control,15,5.31
Phoenix,2,5,53,Control,20,5.81
Phoenix,2,5,53,Control,25,5.46
Phoenix,2,5,53,Control,30,5.88
Phoenix,2,5,53,Control,35,5.28
Phoenix,2,5,53,Control,40,5.86
Phoenix,2,5,53,Control,45,5.27
Phoenix,2,5,53,Control,50,6.14
Phoenix,2,5,53,Control,55,5.26
Phoenix,2,6,54,Control,0,5.41
Phoenix,2,6,54,Control,5,5.68
Phoenix,2,6,54,Control,10,5.49
Phoenix,2,6,54,Control,15,5.23
Phoenix,2,6,54,Control,20,4.8
Phoenix,2,6,54,Control,25,6.13
Phoenix,2,6,54,Control,30,5.52
Phoenix,2,6,54,Control,35,4.76
Phoenix,2,6,54,Control,40,5.58
Phoenix,2,6,54,Control,45,5.67
Phoenix,2,6,54,Control,50,5.32
Phoenix,2,6,54,Control,55,5.32
Phoenix,2,7,55,Treatment,0,5.8
Phoenix,2,7,55,Treatment,5,5.29
Phoenix,2,7,55,Treatment,10,5.39
Phoenix,2,7,55,Treatment,15,5.07
Phoenix,2,7,55,Treatment,20,4.73
Phoenix,2,7,55,Treatment,25,4.39
Phoenix,2,7,55,Treatment,30,4.73
Phoenix,2,7,55,Treatment,35,4.92
Phoenix,2,7,55,Treatment,40,4.8
Phoenix,2,7,55,Treatment,45,4.94
Phoenix,2,7,55,Treatment,50,5.0
Phoenix,2,7,55,Treatment,55,4.92
Phoenix,2,8,56,Treatment,0,4.91
Phoenix,2,8,56,Treatment,5,5.34
Phoenix,2,8,56,Treatment,10,4.41
Phoenix,2,8,56,Treatment,15,4.91
Phoenix,2,8,56,Treatment,20,5.24
Phoenix,2,8,56,Treatment,25,4.49
Phoenix,2,8,56,Treatment,30,5.04
Phoenix,2,8,56,Treatment,35,5.07
Phoenix,2,8,56,Treatment,40,4.42
Phoenix,2,8,56,Treatment,45,4.96
Phoenix,2,8,56,Treatment,50,4.72
Phoenix,2,8,56,Treatment,55,4.77
Phoenix,2,9,57,Control,0,5.11
Phoenix,2,9,57,Control,5,5.0
Phoenix,2,9,57,Control,10,5.15
Phoenix,2,9,57,Control,15,5.39
Phoenix,2,9,57,Control,20,5.41
Phoenix,2,9,57,Control,25,5.23
Phoenix,2,9,57,Control,30,5.38
Phoenix,2,9,57,Control,35,5.53
Phoenix,2,9,57,Control,40,5.6
Phoenix,2,9,57,Control,45,5.8
Phoenix,2,9,57,Control,50,5.56
Phoenix,2,9,57,Control,55,5.38
Phoenix,2,10,58,Treatment,0,5.57
Phoenix,2,10,58,Treatment,5,5.23
Phoenix,2,10,58,Treatment,10,5.0
Phoenix,2,10,58,Treatment,15,4.85
Phoenix,2,10,58,Treatment,20,4.91
Phoenix,2,10,58,Treatment,25,4.85
Phoenix,2,10,58,Treatment,30,4.74
Phoenix,2,10,58,Treatment,35,4.58
Phoenix,2,10,58,Treatment,40,4.63
Phoenix,2,10,58,Treatment,45,5.0
Phoenix,2,10,58,Treatment,50,4.68
Phoenix,2,10,58,Treatment,55,4.45
Phoenix,2,11,59,Control,0,4.55
Phoenix,2,11,59,Control,5,5.03
Phoenix,2,11,59,Control,10,5.38
Phoenix,2,11,59,Control,15,5.5
Phoenix,2,11,59,Control,20,4.88
Phoenix,2,11,59,Control,25,5.6
Phoenix,2,11,59,Control,30,5.83
Phoenix,2,11,59,Control,35,5.7
Phoenix,2,11,59,Control,40,4.97
Phoenix,2,11,59,Control,45,6.03
Phoenix,2,11,59,Control,50,5.17
Phoenix,2,11,59,Control,55,5.23
Phoenix,2,12,60,Treatment,0,5.61
Phoenix,2,12,60,Treatment,5,5.28
Phoenix,2,12,60,Treatment,10,4.88
Phoenix,2,12,60,Treatment,15,5.12
Phoenix,2,12,60,Treatment,20,4.78
Phoenix,2,12,60,Treatment,25,4.39
Phoenix,2,12,60,Treatment,30,5.09
Phoenix,2,12,60,Treatment,35,4.84
Phoenix,2,12,60,Treatment,40,5.06
Phoenix,2,12,60,Treatment,45,4.93
Phoenix,2,12,60,Treatment,50,5.38
Phoenix,2,12,60,Treatment,55,4.71
Phoenix,2,13,61,Treatment,0,4.96
Phoenix,2,13,61,Treatment,5,4.71
Phoenix,2,13,61,Treatment,10,4.99
Phoenix,2,13,61,Treatment,15,4.05
Phoenix,2,13,61,Treatment,20,4.77
Phoenix,2,13,61,Treatment,25,4.76
Phoenix,2,13,61,Treatment,30,4.75
Phoenix,2,13,61,Treatment,35,4.57
Phoenix,2,13,61,Treatment,40,5.01
Phoenix,2,13,61,Treatment,45,4.66
Phoenix,2,13,61,Treatment,50,4.84
Phoenix,2,13,61,Treatment,55,4.78
Phoenix,2,14,62,Control,0,5.14
Phoenix,2,14,62,Control,5,5.07
Phoenix,2,14,62,Control,10,5.47
Phoenix,2,14,62,Control,15,5.54
Phoenix,2,14,62,Control,20,5.37
Phoenix,2,14,62,Control,25,5.46
Phoenix,2,14,62,Control,30,5.43
Phoenix,2,14,62,Control,35,5.64
Phoenix,2,14,62,Control,40,5.53
Phoenix,2,14,62,Control,45,5.3
Phoenix,2,14,62,Control,50,5.44
Phoenix,2,14,62,Control,55,5.12
Phoenix,2,15,63,Control,0,5.5
Phoenix,2,15,63,Control,5,5.95
Phoenix,2,15,63,Control,10,5.84
Phoenix,2,15,63,Control,15,5.24
Phoenix,2,15,63,Control,20,5.55
Phoenix,2,15,63,Control,25,5.55
Phoenix,2,15,63,Control,30,5.44
Phoenix,2,15,63,Control,35,5.46
Phoenix,2,15,63,Control,40,5.41
Phoenix,2,15,63,Control,45,5.97
Phoenix,2,15,63,Control,50,5.4
Phoenix,2,15,63,Control,55,5.59
Phoenix,2,16,64,Control,0,5.71
Phoenix,2,16,64,Control,5,5.8
Phoenix,2,16,64,Control,10,5.24
Phoenix,2,16,64,Control,15,5.37
Phoenix,2,16,64,Control,20,5.61
Phoenix,2,16,64,Control,25,5.5
Phoenix,2,16,64,Control,30,5.62
Phoenix,2,16,64,Control,35,5.43
Phoenix,2,16,64,Control,40,5.97
Phoenix,2,16,64,Control,45,5.33
Phoenix,2,16,64,Control,50,6.17
Phoenix,2,16,64,Control,55,5.81
Phoenix,2,17,65,Treatment,0,5.24
Phoenix,2,17,65,Treatment,5,5.49
Phoenix,2,17,65,Treatment,10,5.17
Phoenix,2,17,65,Treatment,15,4.26
Phoenix,2,17,65,Treatment,20,4.43
Phoenix,2,17,65,Treatment,25,4.87
Phoenix,2,17,65,Treatment,30,4.75
Phoenix,2,17,65,Treatment,35,4.66
Phoenix,2,17,65,Treatment,40,5.05
Phoenix,2,17,65,Treatment,45,4.56
Phoenix,2,17,65,Treatment,50,4.67
Phoenix,2,17,65,Treatment,55,4.62
Phoenix,2,18,66,Control,0,4.36
Phoenix,2,18,66,Control,5,4.9
Phoenix,2,18,66,Control,10,4.83
Phoenix,2,18,66,Control,15,5.42
Phoenix,2,18,66,Control,20,5.68
Phoenix,2,18,66,Control,25,5.69
Phoenix,2,18,66,Control,30,5.32
Phoenix,2,18,66,Control,35,5.63
Phoenix,2,18,66,Control,40,5.45
Phoenix,2,18,66,Control,45,5.84
Phoenix,2,18,66,Control,50,5.47
Phoenix,2,18,66,Control,55,4.76
Phoenix,2,19,67,Control,0,5.39
Phoenix,2,19,67,Control,5,5.43
Phoenix,2,19,67,Control,10,5.58
Phoenix,2,19,67,Control,15,5.14
Phoenix,2,19,67,Control,20,5.52
Phoenix,2,19,67,Control,25,5.63
Phoenix,2,19,67,Control,30,5.59
Phoenix,2,19,67,Control,35,5.35
Phoenix,2,19,67,Control,40,5.75
Phoenix,2,19,67,Control,45,5.25
Phoenix,2,19,67,Control,50,5.34
Phoenix,2,19,67,Control,55,5.47
Phoenix,2,20,68,Control,0,5.42
Phoenix,2,20,68,Control,5,5.81
Phoenix,2,20,68,Control,10,5.57
Phoenix,2,20,68,Control,15,5.52
Phoenix,2,20,68,Control,20,5.57
Phoenix,2,20,68,Control,25,5.68
Phoenix,2,20,68,Control,30,5.56
Phoenix,2,20,68,Control,35,5.05
Phoenix,2,20,68,Control,40,5.77
Phoenix,2,20,68,Control,45,5.53
Phoenix,2,20,68,Control,50,5.67
Phoenix,2,20,68,Control,55,5.4
Phoenix,2,21,69,Control,0,4.93
Phoenix,2,21,69,Control,5,5.26
Phoenix,2,21,69,Control,10,5.63
Phoenix,2,21,69,Control,15,5.82
Phoenix,2,21,69,Control,20,5.58
Phoenix,2,21,69,Control,25,5.24
Phoenix,2,21,69,Control,30,5.3
Phoenix,2,21,69,Control,35,5.84
Phoenix,2,21,69,Control,40,5.17
Phoenix,2,21,69,Control,45,6.03
Phoenix,2,21,69,Control,50,5.97
Phoenix,2,21,69,Control,55,6.03
Phoenix,2,22,70,Control,0,5.41
Phoenix,2,22,70,Control,5,5.59
Phoenix,2,22,70,Control,10,5.73
Phoenix,2,22,70,Control,15,5.34
Phoenix,2,22,70,Control,20,5.22
Phoenix,2,22,70,Control,25,5.43
Phoenix,2,22,70,Control,30,5.31
Phoenix,2,22,70,Control,35,5.81
Phoenix,2,22,70,Control,40,5.35
Phoenix,2,22,70,Control,45,5.52
Phoenix,2,22,70,Control,50,5.75
Phoenix,2,22,70,Control,55,5.82
Phoenix,2,23,71,Control,0,5.6
Phoenix,2,23,71,Control,5,5.25
Phoenix,2,23,71,Control,10,5.76
Phoenix,2,23,71,Control,15,5.82
Phoenix,2,23,71,Control,20,5.03
Phoenix,2,23,71,Control,25,5.94
Phoenix,2,23,71,Control,30,5.32
Phoenix,2,23,71,Control,35,5.65
Phoenix,2,23,71,Control,40,5.52
Phoenix,2,23,71,Control,45,5.48
Phoenix,2,23,71,Control,50,5.45
Phoenix,2,23,71,Control,55,5.25
Phoenix,3,0,72,Treatment,0,5.43
Phoenix,3,0,72,Treatment,5,4.93
Phoenix,3,0,72,Treatment,10,4.76
Phoenix,3,0,72,Treatment,15,4.46
Phoenix,3,0,72,Treatment,20,4.65
Phoenix,3,0,72,Treatment,25,4.91
Phoenix,3,0,72,Treatment,30,4.61
Phoenix,3,0,72,Treatment,35,5.03
Phoenix,3,0,72,Treatment,40,4.76
Phoenix,3,0,72,Treatment,45,4.71
Phoenix,3,0,72,Treatment,50,4.79
Phoenix,3,0,72,Treatment,55,5.13
Phoenix,3,1,73,Control,0,5.2
Phoenix,3,1,73,Control,5,5.26
Phoenix,3,1,73,Control,10,5.26
Phoenix,3,1,73,Control,15,5.8
Phoenix,3,1,73,Control,20,5.42
Phoenix,3,1,73,Control,25,5.57
Phoenix,3,1,73,Control,30,5.36
Phoenix,3,1,73,Control,35,5.74
Phoenix,3,1,73,Control,40,5.32
Phoenix,3,1,73,Control,45,5.49
Phoenix,3,1,73,Control,50,5.67
Phoenix,3,1,73,Control,55,5.76
Phoenix,3,2,74,Treatment,0,5.69
Phoenix,3,2,74,Treatment,5,5.02
Phoenix,3,2,74,Treatment,10,4.49
Phoenix,3,2,74,Treatment,15,4.6
Phoenix,3,2,74,Treatment,20,4.99
Phoenix,3,2,74,Treatment,25,4.78
Phoenix,3,2,74,Treatment,30,4.65
Phoenix,3,2,74,Treatment,35,4.8
Phoenix,3,2,74,Treatment,40,4.79
Phoenix,3,2,74,Treatment,45,4.94
Phoenix,3,2,74,Treatment,50,4.38
Phoenix,3,2,74,Treatment,55,4.76
Phoenix,3,3,75,Treatment,0,4.44
Phoenix,3,3,75,Treatment,5,4.44
Phoenix,3,3,75,Treatment,10,4.69
Phoenix,3,3,75,Treatment,15,4.79
Phoenix,3,3,75,Treatment,20,4.79
Phoenix,3,3,75,Treatment,25,4.65
Phoenix,3,3,75,Treatment,30,4.64
Phoenix,3,3,75,Treatment,35,4.69
Phoenix,3,3,75,Treatment,40,4.86
Phoenix,3,3,75,Treatment,45,5.1
Phoenix,3,3,75,Treatment,50,4.23
Phoenix,3,3,75,Treatment,55,4.94
Phoenix,3,4,76,Control,0,4.92
Phoenix,3,4,76,Control,5,5.32
Phoenix,3,4,76,Control,10,5.07
Phoenix,3,4,76,Control,15,5.74
Phoenix,3,4,76,Control,20,5.19
Phoenix,3,4,76,Control,25,5.53
Phoenix,3,4,76,Control,30,5.44
Phoenix,3,4,76,Control,35,5.51
Phoenix,3,4,76,Control,40,5.25
Phoenix,3,4,76,Control,45,5.61
Phoenix,3,4,76,Control,50,5.9
Phoenix,3,4,76,Control,55,5.26
Phoenix,3,5,77,Treatment,0,5.71
Phoenix,3,5,77,Treatment,5,5.19
Phoenix,3,5,77,Treatment,10,5.36
Phoenix,3,5,77,Treatment,15,4.68
Phoenix,3,5,77,Treatment,20,4.76
Phoenix,3,5,77,Treatment,25,4.54
Phoenix,3,5,77,Treatment,30,4.82
Phoenix,3,5,77,Treatment,35,4.79
Phoenix,3,5,77,Treatment,40,4.94
Phoenix,3,5,77,Treatment,45,4.63
Phoenix,3,5,77,Treatment,50,4.61
Phoenix,3,5,77,Treatment,55,4.9
Phoenix,3,6,78,Control,0,4.94
Phoenix,3,6,78,Control,5,5.49
Phoenix,3,6,78,Control,10,5.4
Phoenix,3,6,78,Control,15,5.63
Phoenix,3,6,78,Control,20,5.67
Phoenix,3,6,78,Control,25,5.87
Phoenix,3,6,78,Control,30,5.81
Phoenix,3,6,78,Control,35,5.23
Phoenix,3,6,78,Control,40,5.7
Phoenix,3,6,78,Control,45,5.57
Phoenix,3,6,78,Control,50,5.45
Phoenix,3,6,78,Control,55,5.06
Phoenix,3,7,79,Treatment,0,5.41
Phoenix,3,7,79,Treatment,5,4.9
Phoenix,3,7,79,Treatment,10,4.94
Phoenix,3,7,79,Treatment,15,4.96
Phoenix,3,7,79,Treatment,20,4.64
Phoenix,3,7,79,Treatment,25,4.81
Phoenix,3,7,79,Treatment,30,4.52
Phoenix,3,7,79,Treatment,35,4.86
Phoenix,3,7,79,Treatment,40,4.91
Phoenix,3,7,79,Treatment,45,4.43
Phoenix,3,7,79,Treatment,50,4.6
Phoenix,3,7,79,Treatment,55,4.47
Phoenix,3,8,80,Treatment,0,4.83
Phoenix,3,8,80,Treatment,5,4.77
Phoenix,3,8,80,Treatment,10,4.75
Phoenix,3,8,80,Treatment,15,4.87
Phoenix,3,8,80,Treatment,20,4.87
Phoenix,3,8,80,Treatment,25,4.66
Phoenix,3,8,80,Treatment,30,4.63
Phoenix,3,8,80,Treatment,35,4.77
